timestamp,details-v1&p50,ratings-v1&p50,reviews-v1&p50,reviews-v2&p50,reviews-v3&p50,details-v1&p90,ratings-v1&p90,reviews-v1&p90,reviews-v2&p90,reviews-v3&p90,details-v1&p99,ratings-v1&p99,reviews-v1&p99,reviews-v2&p99,reviews-v3&p99
2026-03-24 13:21:50,4.869565217391305,3.299465240641711,3.1025641025641026,15.791666666666666,15.9375,17.875000000000014,6.354166666666668,4.7846153846153845,23.425,23.3125,40.111111111111185,16.937500000000064,9.769999999999985,39.25000000000015,24.971874999999997
2026-03-24 13:21:55,4.869565217391305,3.299465240641711,3.1025641025641026,15.446428571428571,15.9375,17.875000000000014,6.354166666666668,4.7846153846153845,23.375,23.3125,40.111111111111185,16.937500000000064,9.769999999999985,36.12500000000007,24.971874999999997
2026-03-24 13:22:00,4.869565217391305,3.299465240641711,3.1025641025641026,15.446428571428571,15.9375,17.875000000000014,6.354166666666668,4.7846153846153845,23.375,23.3125,40.111111111111185,16.937500000000064,9.769999999999985,36.12500000000007,24.971874999999997
2026-03-24 13:22:05,4.869565217391305,3.4148936170212765,3.052631578947368,15.446428571428571,14.243421052631579,17.875000000000014,7.0897435897435885,4.694736842105263,23.375,23.00657894736842,40.111111111111185,9.70897435897436,11.350000000000056,36.12500000000007,24.978289473684214
2026-03-24 13:22:10,4.869565217391305,3.4148936170212765,3.052631578947368,15.446428571428571,14.243421052631579,17.875000000000014,7.0897435897435885,4.694736842105263,23.375,23.00657894736842,40.111111111111185,9.70897435897436,11.350000000000056,36.12500000000007,24.978289473684214
2026-03-24 13:22:15,4.869565217391305,3.4148936170212765,3.052631578947368,15.446428571428571,14.243421052631579,17.875000000000014,7.0897435897435885,4.694736842105263,23.375,23.00657894736842,40.111111111111185,9.70897435897436,11.350000000000056,36.12500000000007,24.978289473684214
2026-03-24 13:22:20,4.869565217391305,3.4468085106382977,3.0330578512396693,0.0,15.806451612903226,17.875000000000014,7.435897435897434,4.659504132231405,0.0,23.29032258064516,40.111111111111185,13.499999999999893,6.924999999999962,0.0,24.974193548387095
2026-03-24 13:22:25,4.869565217391305,3.4468085106382977,3.0330578512396693,0.0,15.806451612903226,17.875000000000014,7.435897435897434,4.659504132231405,0.0,23.29032258064516,40.111111111111185,13.499999999999893,6.924999999999962,0.0,24.974193548387095
timestamp,details-v1&p50,ratings-v1&p50,reviews-v1&p50,reviews-v2&p50,reviews-v3&p50,details-v1&p90,ratings-v1&p90,reviews-v1&p90,reviews-v2&p90,reviews-v3&p90,details-v1&p99,ratings-v1&p99,reviews-v1&p99,reviews-v2&p99,reviews-v3&p99
2026-03-24 13:20:00,8.712121212121213,3.5882352941176467,3.129032258064516,29.166666666666664,,22.478723404255323,7.851851851851851,4.832258064516129,115.0000000000001,,42.562499999999986,9.868518518518519,22.600000000000055,236.5,
2026-03-24 13:20:05,8.712121212121213,3.5882352941176467,3.0875912408759123,29.166666666666664,15.608407079646017,22.478723404255323,7.851851851851851,4.757664233576643,115.0000000000001,23.758849557522122,42.562499999999986,9.868518518518519,9.570000000000007,236.5,47.32499999999996
2026-03-24 13:20:10,8.712121212121213,3.5882352941176467,3.0875912408759123,15.516528925619834,15.608407079646017,22.478723404255323,7.851851851851851,4.757664233576643,23.450413223140494,23.758849557522122,42.562499999999986,9.868518518518519,9.570000000000007,44.000000000000014,47.32499999999996
2026-03-24 13:21:15,4.735449735449736,3.5882352941176467,3.0875912408759123,15.516528925619834,15.608407079646017,13.730769230769244,7.851851851851851,4.757664233576643,23.450413223140494,23.758849557522122,35.29166666666676,9.868518518518519,9.570000000000007,44.000000000000014,47.32499999999996
2026-03-24 13:21:20,4.735449735449736,3.6913580246913575,3.0495867768595044,15.516528925619834,15.9375,13.730769230769244,8.097826086956518,4.689256198347108,23.450413223140494,23.3125,35.29166666666676,9.874999999999993,9.400000000000064,44.000000000000014,24.971874999999997
2026-03-24 13:21:25,4.735449735449736,3.6913580246913575,3.0495867768595044,15.292338709677418,15.9375,13.730769230769244,8.097826086956518,4.689256198347108,23.300403225806452,23.3125,35.29166666666676,9.874999999999993,9.400000000000064,39.08333333333305,24.971874999999997
2026-03-24 13:21:30,4.593908629441625,3.6913580246913575,3.0495867768595044,15.292338709677418,15.9375,9.983606557377051,8.097826086956518,4.689256198347108,23.300403225806452,23.3125,23.48285714285714,9.874999999999993,9.400000000000064,39.08333333333305,24.971874999999997
2026-03-24 13:21:35,4.593908629441625,3.4480000000000004,3.1025641025641026,15.292338709677418,15.9375,9.983606557377051,7.442307692307693,4.7846153846153845,23.300403225806452,23.3125,23.48285714285714,13.524999999999924,9.769999999999985,39.08333333333305,24.971874999999997
2026-03-24 13:21:40,4.593908629441625,3.4480000000000004,3.1025641025641026,15.791666666666666,15.9375,9.983606557377051,7.442307692307693,4.7846153846153845,23.425,23.3125,23.48285714285714,13.524999999999924,9.769999999999985,39.25000000000015,24.971874999999997
2026-03-24 13:21:45,4.869565217391305,3.4480000000000004,3.1025641025641026,15.791666666666666,15.9375,17.875000000000014,7.442307692307693,4.7846153846153845,23.425,23.3125,40.111111111111185,13.524999999999924,9.769999999999985,39.25000000000015,24.971874999999997
2026-03-24 13:21:50,4.869565217391305,3.299465240641711,3.1025641025641026,15.791666666666666,15.9375,17.875000000000014,6.354166666666668,4.7846153846153845,23.425,23.3125,40.111111111111185,16.937500000000064,9.769999999999985,39.25000000000015,24.971874999999997
2026-03-24 13:21:55,4.869565217391305,3.299465240641711,3.1025641025641026,15.446428571428571,15.9375,17.875000000000014,6.354166666666668,4.7846153846153845,23.375,23.3125,40.111111111111185,16.937500000000064,9.769999999999985,36.12500000000007,24.971874999999997
2026-03-24 13:22:00,4.869565217391305,3.299465240641711,3.1025641025641026,15.446428571428571,15.9375,17.875000000000014,6.354166666666668,4.7846153846153845,23.375,23.3125,40.111111111111185,16.937500000000064,9.769999999999985,36.12500000000007,24.971874999999997
2026-03-24 13:22:05,4.869565217391305,3.4148936170212765,3.052631578947368,15.446428571428571,14.243421052631579,17.875000000000014,7.0897435897435885,4.694736842105263,23.375,23.00657894736842,40.111111111111185,9.70897435897436,11.350000000000056,36.12500000000007,24.978289473684214
2026-03-24 13:22:10,4.869565217391305,3.4148936170212765,3.052631578947368,15.446428571428571,14.243421052631579,17.875000000000014,7.0897435897435885,4.694736842105263,23.375,23.00657894736842,40.111111111111185,9.70897435897436,11.350000000000056,36.12500000000007,24.978289473684214
2026-03-24 13:22:15,4.869565217391305,3.4148936170212765,3.052631578947368,15.446428571428571,14.243421052631579,17.875000000000014,7.0897435897435885,4.694736842105263,23.375,23.00657894736842,40.111111111111185,9.70897435897436,11.350000000000056,36.12500000000007,24.978289473684214
2026-03-24 13:22:20,4.869565217391305,3.4468085106382977,3.0330578512396693,0.0,15.806451612903226,17.875000000000014,7.435897435897434,4.659504132231405,0.0,23.29032258064516,40.111111111111185,13.499999999999893,6.924999999999962,0.0,24.974193548387095
2026-03-24 13:22:25,4.869565217391305,3.4468085106382977,3.0330578512396693,0.0,15.806451612903226,17.875000000000014,7.435897435897434,4.659504132231405,0.0,23.29032258064516,40.111111111111185,13.499999999999893,6.924999999999962,0.0,24.974193548387095
